544643
3148957
2138770
1460284
1765141
2837553
3146320
453295
3046891
1564844
2349342
3131943
1975270
3207
1170937
551893
3128925
932641
2886005
2366684
2957301
2951837
2714427
2241620
963029
3145258
2377849
2953704
2768289
3144484
2918928
2971289
2460914
41550
3118900
1412451
1467296
3140492
2340310
2187121
3122641
3139809
2970538
2671498
2564754
760077
3134759
1570243
2710518
1851420
950163
3089271
405329
3138060
3140323
1076516
3147538
3145231
2917172
427213
1765081
3146745
1461345
3149534
2821734
3149329
3049501
3144342
2826056
1832427
3142754
1458556
2103469
2148997
2533511
602598
3085514
3112615
1186161
1731160
1906191
2990044
681338
45328
192135
2905698
2287928
2353558
294524
2081442
2941334
1495833
290966
3142686
30357
3039738
3148768
3145174
451479
1196237
3139786
116299
3145585
3004716
2182051
2816096
3063315
2016006
2625
1133494
3142979
3026230
2165593
3145133
3148838
1937075
2276291
2718052
1678200
3137447
2813958
2002191
1478099
23375
3145098
3138453
1110168
2691759
3148386
3062663
2581562
1549178
2106767
1484011
990850
212127
3134026
3141010
1448176
830431
2888095
1052602
911017
3139756
3107062
2995496
2836712
1094247
214764
106579
2446904
2243593
3128909
2546044
3145609
2469379
1255257
3146389
3148935
2695769
2423314
99930
2525899
2889019
3142724
2798660
3148246
3097067
1145833
988270
3144868
2020144
2839223
2677064
2085369
2958576
3138011
11111
2884910
2139638
2706145
3006779
3134754
3141209
735689
144678
1698574
3147225
68437
2996538
846936
2380548
3006200
2935747
177789
3139152
3140225
1623885
40103
961422
2962052
3069684
3079365
584622
1837054
344790
3130381
1273135
2868953
1634078
2743036
104699
3135929
2545861
2678268
1957345
3143272
2463815
3075870
3146524
164207
2797892
682938
304712
1253151
1338075
3126071
2491635
2377012
2916428
1035980
8824
2491140
3022244
842759
2205056
673396
3126994
2957115
699509
1829611
3105634
2931398
3145301
867031
2888544
244595
1689046
1918099
1144517
2439242
2580111
2427998
3021840
2315343
2961873
3137675
327606
463395
222367
3148732
2995342
3139679
3139355
1898052
2627055
3147826
1284073
946637
2839122
2765684
3138663
2966543
2727146
1956699
3142521
3106125
3125195
3054184
2981527
1503175
3149068
2384179
3018071
2534862
3140627
3111668
2197122
1219181
94647
2350109
2248553
609142
2565916
1209913
2376692
92958
2821666
3096885
3138435
893560
224245
3146679
1781629
2570799
2081107
3136019
2178778
2596260
2336952
769897
2101559
3132241
147735
1122454
3145217
2597550
3104419
3008717
3002149
3146005
3146605
2552747
1933940
3142200
2232067
1501991
1352941
509411
2747174
1788006
3147163
2913510
1826151
3149114
1997548
2247141
2625323
1564566
3118358
403380
2882154
1868185
3139420
1371803
634777
3117120
2985230
635457
2031575
1898941
3061616
46592
3008260
126324
3139751
106349
1383487
3138685
553374
5279
727874
2976987
412883
1108534
865244
3146684
3148976
662124
1162089
218579
3116933
3143408
3126159
3015769
3141564
2771670
1215046
3001395
2549692
2403994
1849014
3137454
1179735
3140196
596916
718326
2324697
1695303
1875538
2529882
1085711
3141309
3133140
2479363
1436601
3138371
2498635
734899
3145034
