506fe242497f3b270000007a,345426
506e5ed54df2741f0000005a,314427
506a94351aaa092b0000010e,538873
5065abab8d621f2b00000005,192114
5069e32a0e20b6270000007c,507949
50598068b969ff2700000001,154440
506c0a32d520f827000000bc,190455
506e406ae036ca2b00000069,492353
5071b3a95c46311f00000005,407982
50634d7d7376e72b00000025,173345
5055ba6af673ea2700000015,447302
5053bfb82380a82300000014,208105
506a2d43f904ee2b000000eb,297931
506ca15a90be5c2a0000003e,206995
5069c971364e04250000002a,397645
50728327b524d62700000090,538502
506060a0ee0fd61f00000012,1109
5069db38fdd527270000004c,336294
506025eb786ce9270000005a,459111
5069b6c01aaa092300000008,82952
505b7839e7540d1f00000016,62503
50649db6bf0d382b00000013,214221
50730bd5c195251f00000014,494904
506fd1062e1ea22b0000006f,302221
506ed41aedff3d27000000a7,298298
50610d3744fc7b2100000057,266017
5073368b7289122700000028,116025
50526c5a889aae1f0000000d,272051
506d41d9a863832300000075,540877
50692a5d157b3d2500000035,317836
5070b7946c7b9c1f00000047,230787
5073719ac195251f00000051,378576
5055f667e7c7392b0000000d,351425
507147aa7722362300000079,96671
50648c95ac180c2700000018,294497
507153eba3e793270000006f,396304
506ad288cfe6df1f00000173,410672
505f561d786ce92700000026,353405
5071dabaf2f2c52700000022,583343
506c31ddd6771923000000fb,508090
50619c64a73c1c2b0000000b,371658
506b67c813679e250000006a,290822
5072e86f5dcfe02b0000009c,268646
506b39f40a4ff92600000046,516958
5054f7a3613e7e2b00000028,227777
505b54dfaa153e2b00000008,232157
5067c4f3f77d601f0000002a,523697
50730384e7f5dd2b0000000c,452592
5069bb12fe3ace2600000011,126737
506a7b71ec1c652b00000112,449978
5059a11844c80a230000000d,329361
506c2e347515831f000000e6,394310
5065c9a798703e1f0000000c,221432
5052d8c5ee50591f00000012,375724
506b59faae64cc2700000059,507313
5072c67b1ed8e227000000b1,337763
506d678276e2742300000059,54736
5070e1b72210d02400000055,58095
50734ca51cbaea2b00000034,322137
5072f32369cfc82300000001,237825
506801084a7d6a2b00000027,126652
506a8f470497d91f0000011f,304506
505a5aa7859a822b00000012,198382
505f93110dabf42300000048,465077
505f76fff713852b0000002c,246143
506af4970a4ff92900000013,518509
5073113b1d04f12b0000001b,368505
506b3d5b372f262b00000049,399783
507352c4515a162300000042,326714
50561555a6f5851f00000028,151030
5071db1cb524d62700000029,264886
5061aa08a73c1c1f00000008,302713
5069bfca676c382300000019,9394
506141d64f44872b00000091,491767
50558be6187217270000000a,20141
5056009fe35d0a2b00000016,164898
506048ff5a69512700000008,339656
504d641c50ee591f00000011,123484
50476638ca9980270000000e,197521
506c84d02695612700000032,291520
506ee9d56bcc4a1f00000088,518878
506a280d036af91f000000c9,58095
507049575a58b32700000004,337466
506fd1412ffdcc2700000050,302221
5060130d3717e6230000005c,200355
50712c136c7b9c230000005e,65128
50686af1d4e4002b0000000b,478559
504d7dd9f7d5f01f00000001,339092
506add7cec1c652300000148,326021
506b012e4f5ec32700000017,222972
506b23c100a51b2b00000025,186614
5069d2c9c64227230000005b,522949
506a732eec1c651f0000012f,2103
50612bc6833bed2300000089,362653
5070d14845001b2300000037,164171
506ddebc96bf312300000026,143055
506aaba940e6c42b00000115,413613
505620eaabceac2700000027,415376
5068d0f258c2562700000021,345671
50703e32af2b852b00000096,539531
5069eb5cec1c651f00000095,523814
50722d5fa952b72600000066,107618
504e9018d9edb52700000019,248902
506fa79faf2b852700000030,223082
506d6d3eb214dc2b000000a4,362670
507070b145001b2700000012,296407
5073664f3958ed230000002f,460471
506edf07e036ca1f00000099,231721
5048a74c648f262b0000000b,318869
5061ef7872ebf11f00000036,196423
50708ec5f64615230000001e,475646
506197669f51061f00000013,438395
507334bd4423312b00000028,167054
5054c763613e7e2300000019,72647
5073102cd17eda1f00000017,160016
5060a7f8ee0fd62300000033,348285
506cf04cd2bc24270000005d,412412
506c9411d2bc242700000030,522771
50515dd092ce11210000000d,248807
506dc12508591b2b00000023,106095
505c196243888e1f0000001c,108454
504cd0fd5f67e32700000006,222931
506cbe261ddeaf280000005c,508781
506de5d56bcc4a1f00000031,352388
506d4768aec826230000007d,223006
5069dc925516122b00000067,351827
50474eb86859411f0000000d,343016
504eaadf1488212700000017,378522
50627ccafb2bce1f00000050,324751
505ee20cc15efa2300000002,35758
505d783b4ce5522700000035,408021
505f4457d137cc1f0000000b,345967
5046c7239271362600000001,322363
50484dec05ff2a2600000001,47040
504750abe38f631f00000005,113109
506eeb082e1ea22700000012,381588
5042fbea23b489020000000b,328005
5069f8285516121f000000a2,25478
50714af53749032b0000006f,459071
505674f424c6bd1f0000002f,152890
506afd8f3eacb02700000024,156408
5072c5665c46312300000085,105748
50644d189720502300000005,424479
506a13c60e20b623000000df,322178
506f66eaceb1da2b0000002f,457660
50681181a26014270000001e,301954
504d6696ca97c51f0000001a,310007
506a3623f904ee1f000000e7,450368
506f5d1c78b0cf2300000037,536943
50709a9a5a4ba02b00000030,283093
506a5976fdd52723000000f5,487925
50475412b696ed2700000004,253902
506ad7249c14e61f0000013c,518231
506efb812e1ea22b00000012,268646
5069d9c040e6c41f00000054,531931
50718a405a4ba02700000094,30786
50628b28383b3a2b00000065,323798
5070780d0584031f00000034,485720
5062b8145c8c4f2700000054,322424
5062bf6056df1f1f00000072,344720
506d9e69edff3d1f00000002,427343
5071c24b71bef92b00000010,128498
50575fe21aef612500000009,87309
506e728a32d2c12b0000005f,39378
504b09f76675db2b00000005,189680
505ce0f55956332300000016,229276
506b0e163eacb02700000032,234620
50497ad7c92df22b0000002d,324270
5072449203b34e2b0000003d,568580
506f45bb78b0cf1f00000026,445565
506142ad72fa422b0000008d,340717
5070812f6c7b9c2700000039,441422
506a5f2040e6c42b000000de,199785
506a20cdc64227270000009e,322849
5069cf7c8cb54f2300000033,495873
506d9ca55683b52500000007,461506
5071aabab35ec52b00000012,335029
506e2b0ee036ca270000005c,568580
5070a3be6c7b9c1f00000036,392381
5060ec58ffdc2a2b0000004e,393602
5069f5d8376fa525000000a7,320845
504ce392b2ae511f00000007,377602
506c32e713679e1f000000c3,435203
50552b7622eff91f0000002a,328587
506cad602695612300000048,427657
506610189cf1f32a00000018,323839
506f16deceb1da2700000010,165903
506c979f00dd1a1f00000048,387791
5052ceb683590f2700000005,322889
506b50404c11282300000046,468795
506b32fd4f5ec32700000044,79122
5056d7e3a895742b00000004,369339
504d8be21488212b00000001,322926
5068aa3cb6469a2b00000010,434869
506e20bcd089e12300000045,366328
50559b0da6f5852b00000007,340856
506b7510e617df2300000072,166801
506046c484d6932300000010,126629
506a104d676c381f000000bc,331542
506b4faf3eacb02b0000006f,277484
506125a9ffdc2a2b00000073,366905
506b9a658123d82700000072,128498
506b2da1372f262300000052,412929
5047e3346e83511f0000002b,15344
506f3b364eb8c01f0000002d,168077
5061bc9cfb2bce2b00000012,231188
506aed4d4f5ec32b0000000f,219980
505fffb1856c71230000005d,44286
506eb218e9488f1f00000079,365551
50716a483749032b00000075,7465
504d000a2171322300000007,93270
506c755d88efed230000001f,320890
50711bc62210d02100000075,403962
506c513076e2742300000003,241423
506f2e4f7caf4a270000001e,542726
506e53d632d2c12b00000050,361706
5069caf8c642272700000029,340003
506894ed2961e61f00000016,147459
506adcbcf904ee230000017b,403134
506e9ce5edff3d2b00000089,74189
506aec33fe3ace1f00000175,266390
50474ee8b6c4462300000004,301736
506a37c60e20b627000000ef,234924
507201bb8b6269230000003f,18073
506a90820e20b61f0000010a,170744
506d8dc49634772b0000009a,183726
506d1e6d1ddeaf1f00000070,400836
506c9b26fbbc472300000035,411997
506dde1b123eb41f00000026,149842
5070770a57359f2300000020,431690
5073747cd17eda2700000045,153760
506c76deb214dc1f0000001d,320909
506fa420bc324f1f00000040,206270
5060d02e833bed2300000046,363818
506ec85db1ab022700000074,434108
504e68bc798252230000000a,15237
5071a2ec1ed8e22b00000009,126715
50602a4444fc7b2b00000001,72647
506ab68373f6852b0000012e,420036
506f45228d81091f0000002f,248807
505420e854da162300000007,314624
5071c7b38d54ac1f00000024,413808
507037f7cda2ea270000008c,415375
504cc305e766f42b0000000b,145676
5070a03c57359f2b00000044,196469
506cb1ff2adeec1f00000039,557071
50552026613e7e2300000028,155972
50723b311ed8e2270000006e,74583
506c7455d2bc24230000002b,291520
506a51ec40e6c42b000000ce,328428
5072b98571bef92300000098,493640
506ad0111aaa09230000013b,395941
5069c7b40497d91f00000029,329644
504cd9d1b4d2882700000009,193033
5069ee9540e6c4260000006e,523814
5065e10f6a45dc2300000010,66354
506b69ba9be1832b00000088,507949
505651fba717031f0000001d,292546
506356f2a4bf572300000014,406665
506cb7595a08cc230000004d,110208
506d8d421db9301f000000a2,4676
506af2903eacb02b00000017,119314
506e48a2e036ca2b0000006d,503882
5050569797b96b2700000001,218442
506e08a1e9488f2b00000028,163182
505efabd4baa442b0000000a,413074
50712149fabaf62b0000006c,450354
506d7dab76e2742300000067,522088
5066fd3ce745e9270000000b,398969
506d7af876e2742b00000087,308685
506aa517376fa52b00000118,502210
506e72644df2742b00000077,560151
506f63feceb1da2b00000029,66669
506a70615516122b000000fe,322849
5061c884f9e0151f00000022,151059
506b15b09be1832b00000029,478215
50607f8444fc7b2b00000027,65185
5056bb3f5fbe592300000004,264596
5069dee50e20b62b00000048,322741
506eaaf496bf311f0000007e,301303
507306d8d17eda1f0000000f,500014
506e0930acd1162a00000039,77592
5069eeb15516122700000074,176687
506b943700a51b2700000083,478114
505a249b5aa28a270000000d,300169
506d39ed76e2742b00000069,254053
50474d6ce38f631f00000002,220339
50474c83927136260000000a,181745
506403e71a66e41f00000030,168519
505ce7fb6f4619230000001f,231318
50613f78833bed2b0000008b,322685
5071b5265c46312b00000001,170772
506f1e7acf78571f00000017,520394
504534e4add2460200000005,326944
50728ebd5c46311f0000006b,172304
504a5f26dca74f2600000015,230787
5071d8118d54ac2700000025,434306
5073207a7289122700000019,580239
5071ea4671bef9270000003a,191464
504f98636cd9c8270000000a,164611
505391454a3cf91f00000008,240487
5070c84b2210d02400000049,534257
5061d97172ebf12300000029,74583
504d14c83697c41f00000011,400892
50572e90df22ef2b0000000b,364129
5072b0eb5dcfe01f0000007a,162670
505572ccf673ea2300000007,324926
5072e38f9c19882b0000007b,455955
506add0ccfe6df1f00000177,176624
506b7bca3eacb02b00000090,374857
507194cd77223627000000b0,288949
5069d6ca676c38230000003c,181565
506af0d88123d82b0000000e,430942
504c4218e52d7d2700000004,363980
50494b12f658c11f00000015,302849
50701d6df9e5af1f00000083,438395
5052e9efee13322b00000004,322361
50713d9a5ad4a5220000006b,325196
5072f5cb997ed92b00000009,268646
506be296d6771927000000b9,176752
506c6687d2bc241f00000022,252855
50513815227c75230000000c,219780
506ebd60e9488f2700000074,457660
5070177ed24a652b00000057,456146
5064f4f9bf0d38230000001f,485720
5071ae76f2f2c52300000001,27525
50569f4fd2807b2700000001,21541
506f23392ffdcc2300000013,31764
50649ea4d5ade82700000015,168496
506f0a940c686b2b00000012,508080
506a709b376fa52500000138,19247
5072b51e22fa3d2300000086,311172
506e2c3530cd581f00000049,298920
5071677a5a58b31f0000008e,449841
50604e5a72fa421f00000009,373788
504e4c42d6ea651f00000015,132828
506ef747128afe2b00000005,524455
506a1d520e20b627000000cb,239401
5071da8822cc4a230000002a,327805
5054c327c7404a2b0000000e,151205
506cd189eab9851f00000048,508355
50703618cf78572b00000095,114864
506b616e4c11281f00000053,251302
5047cb927e95681f00000032,384870
506f9c6d128afe2b0000005c,323800
506965677905be1f00000031,11538
506ebb8bacd116230000008c,363742
506f16cb4eb8c0230000001d,542726
506a0815676c382300000095,331321
50606d8d44fc7b2b0000001c,309542
50643c1a47c4fe2700000004,158876
506eed8f1c5b832700000003,564178
506a4396374a3e27000000e5,530046
5054aab4a36d81270000000d,374870
506c6c5e9634772700000023,194465
5048efacd6f760250000000f,324529
506f3de5128afe2300000044,466260
5060cef5742fe42b00000032,418676
506f693178b0cf1f00000040,428805
504a39c9dca74f1f00000017,5325
5061bd7171a390230000001f,341610
504442e5fa999a0200000020,322685
504daf7ed7386a2700000005,394187
504dd6b91488212200000004,117661
507126fd5ad4a51f00000051,325296
505e97ed369ad12700000040,357929
5064f553051dc82700000026,296433
506b617313679e2b0000004a,523360
507279fc9c1988230000007b,181733
50726281b524d62300000061,527467
506f5a3ecf78572700000030,384847
506e9d65edff3d1f0000006f,55345
506a5ac00497d927000000dd,235875
5070534bed70141f00000001,411986
5047a3d53c82c12300000022,357979
507307877289122b00000010,269931
5070be20fabaf62b0000004d,45307
5061c8aa15979b2b0000001a,398109
504acc78da8aa22700000026,300989
506af1a6ae64cc1f00000013,8778
50708374460b1d2b00000022,257174
5072b1bceca2a32300000091,332177
506103c2ee0fd62b00000074,126825
506b5f3a1b1deb270000005c,366083
50614e4affdc2a1f0000009f,141000
5062647cfb2bce2700000058,496967
507110e8d3d624270000005d,367759
506e5147b5455d1f00000069,568131
506c6b5c00dd1a2700000020,555985
506c43a11b1deb23000000d2,505353
505daa688fd5932b00000003,204745
506afc079be1832300000010,312256
5058bc6f29a29e2700000012,210639
506b29b3c070341f00000020,197465
5054f2d6125ee42300000019,234060
505453d5c842832b0000000c,156974
5070314b128afe230000009e,449841
507151a95ad4a52500000077,391353
506c0e21079bd22b000000d1,350834
5065aa02ba955b2b00000008,85949
5048f5bfc92df22b0000001b,364884
506a7962676c38270000010d,487925
50556ec0369cc52700000007,363980
504ee902a76c6b2300000001,404284
506348961a66e42b00000020,301968
506f23272e1ea22b00000029,456726
505b453fd8bed82b00000009,125652
506ab423f904ee1f00000155,350295
506ade139e9c592700000185,539699
506d33ec90be5c2a00000079,367202
504f943d94d6b62300000006,146930
505cc5bf9c0f7a230000000d,176206
5048edc710a3e81f0000001b,375898
506c96085a08cc230000003c,473756
5071ca02b35ec51f00000021,315168
505b826e8068431f00000011,378733
50704e925a58b3230000000d,49048
50719b51c0a2fa1f00000001,521667
505b627fdf83062300000017,323798
507040275a58b32b00000001,327800
506f73abbc324f1f00000038,470712
5071f7738b62692500000031,372493
506392329e0e8b1f0000002f,248807
506a0afe1aaa0927000000a1,236402
506adf420a4ff92900000002,319501
506d9252123eb42a00000004,546934
505cbad5265e322b00000008,79024
5072070722fa3d2700000038,528958
506b2e4c721faf270000004d,208124
506f4865cf78571f0000002e,210732
506d6f6e5a08cc1f00000082,216317
504d2b4f7901a0230000000f,322021
50659a888553381f00000001,375724
506b318a4c11282300000032,530208
506a34f6364e0425000000ce,385058
50550b20c7404a2b0000001c,322554
506b4b0de617df230000005a,351827
506d9c7c4df2741f00000006,398746
50702e15cf78572700000067,532084
506a055d8cb54f29000000a8,527961
506f40ac8d81092300000025,295377
506a3ac9fdd5271f000000f1,518209
5069ce319c14e62300000042,42536
506c7322a863832700000024,293719
50726641c0a2fa2b0000006b,586877
506235bdf8037d1f0000005e,257755
5061f5ab48bc93230000002c,18238
50719ad81ed8e21f00000001,370448
506a07af40e6c423000000a5,381770
5069b73140e6c42300000005,510323
5050b0af2472e51f00000007,332159
506d153feab9852300000087,386527
5060ea08b160ab1f00000062,418676
5060d33f833bed2700000029,193182
504fb0b123c8a72b0000000d,149549
507050725a4ba0270000000a,268646
506c3ba68123d823000000ea,214610
5060d91b72fa422b00000045,186200
505e5183f6701a230000001c,324233
505c24498068432b0000001b,129492
506de940123eb42500000023,321981
506d6d3f1ddeaf1f0000008e,185763
50645eb60d07f52500000007,362181
5070e6073749031f00000049,515174
506d6ca92adeec1f00000083,469864
505e248adb0aa0230000000e,323661
505e9594f6701a1f0000003a,224691
50709fe845001b270000002a,164153
5069d48a0e20b62b0000003a,252328
506d3499b214dc1f0000007c,422382
506d6941fbbc47270000007a,277696
50732833ac7c2d1f0000001d,377772
506c642b88efed230000000c,501324
506d51ec00dd1a2700000094,429950
506d3396a863832b00000077,170290
5071dcba1ed8e22b0000002a,444496
5060fe95833bed2b00000070,343993
5049f4a7ed2dd42300000005,364364
50697932ac5abe1f0000002b,308861
506d9f926a993b1f00000009,499455
504b8009e22ebb230000000f,336001
50578026e4ff482700000017,323755
506c9b71aec8262700000041,263721
50705bcdf646152b0000000b,398746
506a8c5e9c14e6270000014c,227469
506f3749ceb1da2300000022,102571
50729acfeca2a32300000086,319640
5064690347c4fe2b00000017,414306
506b21c91b1deb230000002a,169476
506b9714e2a067230000008f,514462
5060cf634f44871f00000028,304587
506082a9a3f6d22b00000017,189808
5070f0dffabaf61f00000048,438770
506a850cfe3ace1f00000132,89827
506b266a079bd22b0000002b,488098
50700230cf7857230000007c,385535
506c715ed2bc241f00000028,393098
5063076275fce41f00000009,365667
50605e255a6951230000000e,132828
506dfa4c23eabe1f0000002c,511548
506c820eb214dc2b0000002b,520195
507231a35dcfe01f00000056,365845
506d0652a863831f00000091,304835
504845efc92df22300000008,176234
505e51868db1f3270000002b,254607
5061afaed2463c270000000a,113622
5072951e5c46311f0000006e,472
506c812800dd1a270000002d,208945
50713a2f3749031f00000087,226892
5069dedeec1c65270000005a,349936
50728b9571bef92700000082,470346
506ce325b214dc1f0000005e,488858
505f669ed137cc2b0000001d,230787
505fec6b4baa44270000003a,68188
507365b4b20c672600000035,536068
507339b8c195251f00000026,343659
507285e39c1988230000007f,379495
506cadcf88efed260000003d,176148
504b7bfedf471a2b00000009,21541
5071cdf0c62dda230000002b,13797
507330b6997ed92700000026,588911
5069ef58364e04250000005a,164614
506ad4fb40e6c42600000135,308676
506b0bc99be1832300000021,486675
506bd481d520f82300000096,45667
506afc96e2a067290000000e,274116
5051f3a21071e12b00000007,130166
506ceed09be6832b00000068,326517
50483d250d25052700000001,206513
50576a8dd9c23e2b00000009,280220
506efc6cd24a652300000009,530382
507081ab45001b270000001a,244138
50615675b160ab2300000066,196201
506d77dbeab98527000000a1,420275
505c9115265e32260000000c,191392
505693385ee7012b00000026,196898
50583770ce83311f00000001,19774
5051baeaffd0c32300000008,295983
506a0851676c382b000000ab,296937
506c454cc0703427000000d7,452992
50681e4d2193ea230000002f,249588
50634bf88b4b3d1f00000034,161559
506f2b514eb8c02300000028,543939
5061e047383b3a1f00000032,167966
506be4a4079bd21f000000c5,461105
50486e48cddb752300000005,95280
5071a8bfa3e7932b0000009f,191229
506c7ef2eab9852b00000017,289256
50603cfe742fe42300000005,352391
506d4cc6fbbc472b00000094,370133
506c5af22695611f0000000f,312256
506d4caafbbc472b00000091,303067
506483eade58da290000000e,20944
5070c1e9d3d6241f00000043,26858
5071bdf4a952b7260000001d,30786
5069bce48cb54f270000001f,280605
503d5b88d3fdd90200000003,339479
50708ac05ad4a52500000018,418570
504ca936fef33c2300000007,368150
50528305dec5f32b0000001d,322583
504bf883a65f022700000008,219780
506e1591123eb42300000037,270603
506e66b6b5455d2300000063,167649
506f27af78b0cf230000001f,307489
50606eaca3f6d21f0000000a,72709
5065ca05ba955b2b0000000f,365551
5047133a7887d12700000005,163398
505e4429db0aa02b0000001a,471280
506d8ebc76e2741f000000ba,452511
504fc8630b05181f00000002,359302
506b2761079bd2230000002f,4730
50554f67369cc52700000004,290966
5072ef68d17eda1f00000001,366810
506d780eaec8261f000000c6,319779
506f6f3a1c5b831f0000003b,262793
504c2710fef33c2b00000001,210333
506906821610132b00000021,242064
5058d0c3ce8331270000000c,151427
50653f555d48802b00000034,155605
5055cc7dabceac2700000010,214319
506a13598cb54f27000000b0,468250
50707ec32210d0210000001a,22372
5058a8e787b08e230000000e,412912
505c08e15b66a02b00000012,323476
505f6b8887f66c2b0000002f,187553
5070517d57359f2b00000014,489835
50510cd0b378812b00000011,213170
50722e7b9c19881f0000005a,208124
505a36e096e1392b00000016,328005
506f82340c686b270000002d,427300
506f4e45128afe2b00000034,189967
505275640684572700000005,328491
506061ad17d1062300000019,394836
50727f8ba952b71f0000006a,365022
506da07e212a2d1f000000c5,81671
5069c4ac5516121f00000028,193230
5070d8571ff4f92b00000072,94234
505771301d9cc52b0000000d,51667
5072abae71bef92300000093,62404
5062fe7e7376e72b00000009,2662
507060097722362300000018,214277
506ac8efc642272300000168,22473
50705343d3d6242300000002,244255
5063da8da4bf571f00000043,191598
50626718f8037d2b0000005c,12561
506fa435497f3b1f00000069,576053
505739b7d9c23e2300000005,171289
506148b4a3f6d22b0000007b,412409
5071db0a8d54ac2b00000025,256625
5070d9b3f646152700000048,191437
50711ab65ad4a51f0000004b,309568
505cb96f6f46192300000012,414201
506e3431d089e1270000004f,367202
506faf0bf9e5af2600000078,332470
506229b73de6862b00000045,171439
50708f412210d01f00000041,445565
505f218c786ce9230000000f,476222
506a2fa51aaa091f000000d7,316261
506d6973212a2d1f000000ad,430996
5069f54c8cb54f290000008b,513920
505e19dbf1fdb21f00000021,254325
506b562dae64cc1f00000058,180505
50441db4fa999a0200000014,322704
506ea675e9488f270000006d,401645
5069d2989c14e6270000004c,454592
5065a27d8553381f00000004,300213
506a4d5273f6851f000000f5,362732
506918141c42e52700000023,323703
506a1516036af923000000b4,679
5060fb90ffdc2a230000005b,47404
506f34f37caf4a1f00000028,679
5069e5585516121f00000070,470615
506bc040721faf2300000084,237268
50556013345f192b00000004,344866
5070e7c9cb9c162b00000062,5436
506b04efae64cc2300000025,424730
506db2e5123eb42300000013,478685
506e05af96bf312b0000002b,521393
506aaff2cfe6df2300000171,346626
505f0b584baa441f00000015,190618
506b57b1c4ccb7270000005d,394310
506b7bad079bd22300000077,481864
507048e60c686b2b000000b9,436417
5054d4e1429f062a00000017,395966
5068dbd38fda5c1f00000025,476453
506ee51c123eb42500000085,480684
50621a6c3de686250000004f,197621
5069f091c642272300000097,109850
505e86b6d0628e1f00000029,293566
506a090dfe3ace2600000090,495939
506fc4acf9e5af260000007b,329964
5055e99ff673ea1f0000001b,396953
506a37d073f68523000000ff,334309
5072509139fd9a2300000073,255540
505b6ea05f4c8d2b0000000b,372321
50564c6d345f191f00000026,419029
504e5f6140f29c2300000012,247933
50624be07ceb9e2700000046,276410
507142ec5a4ba01f00000053,387964
5062e2d08a31de2700000004,191598
506962aa04bc1f2b00000029,520710
506a246e036af923000000c6,449770
506eb75a5683b52300000087,492538
50605f329c0f832300000017,27341
50620fe3fb2bce2b00000040,39980
506aeefb721faf2b00000012,51442
5069cad2364e042b00000018,245195
506187c971a3901f00000001,2956
506d236a2adeec1f00000067,319023
507190b9a952b71f00000001,336001
506d958e6bcc4a2b00000004,137918
506a5e9b5516122300000110,67261
5046c80b7e95681f00000001,324047
506b3c48079bd22b0000003f,114881
50648bc7c65fb7230000000e,133733
50709bd645001b1f0000002b,385137
506aac039e9c59230000011d,367072
50701c920c686b1f00000079,240389
505d164416d9362700000022,51465
